,X,Y,KMean2,KMean3,KMean4,KMean5,KMean6
2015723,-73.8545011699,40.8966713573,0,0,2,1,5
2015733,-73.947940983,40.6628972163,1,1,1,2,2
2015761,-73.944492741,40.7567335642,0,0,0,4,1
2015762,-73.9551401357,40.655942231,1,1,1,2,2
2015763,-73.8908699486,40.7190866198,0,2,3,3,0
2015764,-73.9285011797,40.6672125478,1,1,1,2,2
2015765,-73.7479130552,40.7045593439,0,2,3,3,0
2015766,-74.0382669446,40.6163702698,1,1,1,0,4
2015767,-73.9082806772,40.8127332077,0,0,2,1,3
2015768,-73.8914896353,40.7683253146,0,0,0,4,3
2015782,-73.9875681273,40.7216601033,1,1,0,2,1
2015784,-73.8078829737,40.7329461505,0,2,3,3,0
2015799,-73.9566718838,40.7668970838,0,0,0,4,3
2015800,-73.9348529008,40.8477710917,0,0,2,1,3
2015801,-73.9372221698,40.8382098422,0,0,2,1,3
2015811,-73.9619057359,40.6483004515,1,1,1,2,2
2015814,-73.8299301508,40.7693844724,0,2,3,3,0
2015815,-73.9049698911,40.8872794737,0,0,2,1,5
2015820,-73.9549009331,40.5779461037,1,1,1,0,2
2015837,-73.9404012026,40.8073197342,0,0,2,4,3
2015842,-73.9207975451,40.8345382876,0,0,2,1,3
2015844,-73.9876294798,40.7215365958,1,1,0,2,1
2015849,-73.9227362023,40.8517544139,0,0,2,1,3
2015853,-73.8747811284,40.7495013611,0,2,3,3,0
2015859,-73.9591386303,40.6415939925,1,1,1,2,2
2015861,-73.8882677141,40.8467829626,0,0,2,1,5
2015877,-73.9303485613,40.8311959012,0,0,2,1,3
2015893,-74.0009089685,40.7104566583,1,1,0,2,1
2015894,-73.8609736051,40.8216418988,0,0,2,1,5
2015895,-73.902762255,40.8660529258,0,0,2,1,5
2015897,-73.9836123297,40.6998058089,1,1,0,2,1
2015914,-73.9571896917,40.5791217552,1,1,1,0,2
2015915,-73.865724246,40.8290610143,0,0,2,1,5
2015916,-74.0070120366,40.6761111583,1,1,1,2,1
2015917,-73.9827024255,40.7178717073,1,1,0,2,1
2015918,-73.9409200456,40.837297807,0,0,2,4,3
2015919,-73.9332870485,40.7728749401,0,0,0,4,3
2015920,-73.930498661,40.8570099683,0,0,2,1,3
2015930,-73.8826337961,40.7520100974,0,2,3,3,0
2015933,-73.8285349389,40.7013233739,0,2,3,3,0
2015935,-74.0831746013,40.6124654087,1,1,1,0,4
2015936,-73.9182891731,40.8496022458,0,0,2,1,5
2015938,-73.9254934605,40.7588362967,0,0,0,4,3
2015954,-74.0340370863,40.6281687135,1,1,1,0,4
2015956,-73.7975664742,40.6689834962,1,2,3,3,0
2015959,-73.9431985887,40.6277919187,1,1,1,2,2
2015961,-74.0003788486,40.7301118804,1,1,0,2,1
2015977,-73.8051734763,40.5884560849,1,2,3,3,0
2015978,-73.7462836731,40.712864197,0,2,3,3,0
2015997,-73.8317664365,40.7084508198,0,2,3,3,0
2015999,-74.015693936,40.6483331376,1,1,1,0,2
2016010,-73.8972400843,40.7078334623,1,2,3,2,0
2016012,-73.8034658306,40.705029912,0,2,3,3,0
2016013,-73.9651658075,40.6506729779,1,1,1,2,2
2016025,-73.9214887166,40.628555919,1,1,1,2,2
2016026,-73.9686446379,40.8015285265,0,0,0,4,3
2016030,-73.8663560739,40.8167297216,0,0,2,1,5
2016031,-73.8217666424,40.8276922232,0,0,2,1,5
2016044,-74.1077794424,40.579905362,1,1,1,0,4
2016045,-73.9275313873,40.8332225086,0,0,2,1,3
2016047,-73.9434724214,40.6192392837,1,1,1,2,2
2016049,-73.8016584546,40.6894063011,0,2,3,3,0
2016050,-73.9442761703,40.6402345714,1,1,1,2,2
2016068,-73.9002430881,40.8558734255,0,0,2,1,5
2016069,-73.7972399077,40.7111893581,0,2,3,3,0
2016071,-73.7348161505,40.6757783211,0,2,3,3,0
2016072,-73.8918966527,40.8289485377,0,0,2,1,5
2016073,-73.8871441568,40.850734247,0,0,2,1,5
2016091,-74.0793388708,40.6277072106,1,1,1,0,4
2016092,-73.8789559157,40.7460693955,0,2,3,3,0
2016094,-73.9546935211,40.6873560208,1,1,1,2,1
2016095,-73.8842240934,40.6572815713,1,2,3,2,2
2016101,-73.8190206936,40.8249542044,0,0,2,1,5
2016110,-73.9146579832,40.8428394027,0,0,2,1,5
2016124,-73.9539765457,40.6551814668,1,1,1,2,2
2016127,-73.8941342789,40.8329222163,0,0,2,1,5
2016129,-73.9494743492,40.7894311853,0,0,0,4,3
2016131,-73.9524733797,40.8124085701,0,0,2,4,3
2016159,-73.9786063192,40.7343615186,1,1,0,4,1
2016160,-73.9721107048,40.6410900848,1,1,1,2,2
2016161,-74.0046649139,40.6737754739,1,1,1,2,1
2016162,-73.9392877149,40.8162367563,0,0,2,4,3
2016165,-73.8725624217,40.7527981174,0,2,3,3,0
2016166,-73.9747931205,40.7799729174,0,0,0,4,3
2016167,-73.9759399812,40.7238019167,1,1,0,2,1
2016168,-73.9328160711,40.7995370092,0,0,2,4,3
2016173,-73.9511448706,40.7767237842,0,0,0,4,3
2016175,-73.954472257,40.6575915821,1,1,1,2,2
2016176,-74.0798183177,40.6279648891,1,1,1,0,4
2016184,-73.9344236125,40.7955965044,0,0,0,4,3
2016213,-73.962640862,40.6225930124,1,1,1,2,2
2016215,-73.9175123538,40.8231179693,0,0,2,1,3
2016216,-73.9887989378,40.7609568302,0,1,0,4,1
2016218,-73.8851901869,40.7493200742,0,2,3,3,0
2016219,-73.9144406976,40.6717592813,1,1,1,2,2
2016220,-73.9552569236,40.70750558,1,1,0,2,1
2016221,-73.9302109436,40.831484013,0,0,2,1,3
2016223,-73.9263639216,40.8105915679,0,0,2,4,3
2016224,-73.881845109,40.8527710024,0,0,2,1,5
2016228,-73.9964928162,40.5954420285,1,1,1,0,2
2016229,-73.854281855,40.8366664553,0,0,2,1,5
2016237,-73.9064176727,40.7400290803,0,2,0,4,1
2016244,-73.8835954597,40.7448994241,0,2,3,3,0
2016245,-73.955029098,40.8099667924,0,0,0,4,3
2016251,-73.9067908822,40.6847718073,1,2,3,2,1
2016266,-73.9539615488,40.6664679956,1,1,1,2,2
2016267,-73.9252093189,40.8254370149,0,0,2,4,3
2016272,-73.9503677021,40.5938311459,1,1,1,0,2
2016290,-73.9633647639,40.6885036775,1,1,1,2,1
2016292,-73.8759175112,40.7672062097,0,2,3,3,0
2016294,-73.8529432866,40.8307773413,0,0,2,1,5
2016302,-73.9061230171,40.8467083001,0,0,2,1,5
2016303,-73.9440757139,40.7547351874,0,0,0,4,1
2016312,-73.9803505672,40.7295008688,1,1,0,2,1
2016325,-73.9226067686,40.658546208,1,1,1,2,2
2016329,-74.0778681916,40.5899343334,1,1,1,0,4
2016330,-73.9355556216,40.8424769463,0,0,2,1,3
2016332,-73.9043600154,40.8285341164,0,0,2,1,3
2016375,-73.9890480309,40.7388808483,1,1,0,4,1
2016377,-73.996796981,40.6351262563,1,1,1,0,2
2016380,-73.9926547973,40.6241853372,1,1,1,0,2
2016389,-73.9002239312,40.8517755657,0,0,2,1,5
2016394,-73.9755726779,40.7219299143,1,1,0,2,1
2016395,-73.9668433789,40.7558007179,0,0,0,4,1
2016403,-73.8217710925,40.8462657229,0,0,2,1,5
2016404,-73.8362518939,40.7061434479,0,2,3,3,0
2016408,-73.935656276,40.8019347765,0,0,2,4,3
2016409,-73.9458016081,40.8294201347,0,0,2,4,3
2016410,-73.9611774341,40.661310473,1,1,1,2,2
2016437,-73.9388954251,40.7949292477,0,0,0,4,3
2016451,-74.0832350243,40.6089300681,1,1,1,0,4
2016454,-74.0169526195,40.6381113795,1,1,1,0,2
2016456,-73.8190252224,40.7635050805,0,2,3,3,0
2016466,-73.9552806889,40.6559505201,1,1,1,2,2
2016507,-73.9084521386,40.698587572,1,2,0,2,1
2016508,-73.9779129155,40.790623123,0,0,0,4,3
2016509,-73.9787473493,40.5976441899,1,1,1,0,2
2016510,-73.9366740161,40.8255948401,0,0,2,4,3
2016511,-73.8635128514,40.8660351323,0,0,2,1,5
2016530,-73.8719631862,40.7265548541,0,2,3,3,0
2016531,-73.8794743016,40.8445371725,0,0,2,1,5
2016533,-73.9913741968,40.6657110915,1,1,1,2,2
2016537,-73.9842024339,40.7207319622,1,1,0,2,1
2016542,-73.8773421644,40.8247757287,0,0,2,1,5
2016547,-73.9191885149,40.8620665734,0,0,2,1,5
2016584,-73.9522007764,40.8197533288,0,0,2,4,3
2016601,-73.8892996513,40.8521992636,0,0,2,1,5
2016603,-73.952435547,40.8198522357,0,0,2,4,3
2016605,-74.0003783474,40.6418318135,1,1,1,0,2
2016606,-73.9651461846,40.6399463539,1,1,1,2,2
2016650,-73.9626026854,40.7100169147,1,1,0,2,1
2016665,-73.8591247289,40.6965779996,1,2,3,3,0
2016666,-73.7415086875,40.6549633408,1,2,3,3,0
2016668,-73.7635332538,40.7240117494,0,2,3,3,0
2016678,-73.9119939841,40.6573171498,1,1,1,2,2
2016690,-73.9413417276,40.6910362165,1,1,0,2,1
2016739,-73.9241315349,40.8104995446,0,0,2,4,3
2016740,-73.9400579071,40.6791095201,1,1,1,2,1
2016743,-73.9494632618,40.7802500455,0,0,0,4,3
2016744,-73.9680520211,40.6741252088,1,1,1,2,2
2016745,-73.8939007956,40.7504620088,0,2,0,4,0
2016746,-73.9269635861,40.6624548796,1,1,1,2,2
2016750,-74.0007322271,40.7106872196,1,1,0,2,1
2016758,-74.0281551115,40.6305939533,1,1,1,0,4
2016759,-73.9401507571,40.8287393961,0,0,2,4,3
2016813,-73.9537008237,40.7253074833,1,1,0,2,1
2016814,-73.9173982075,40.880144612,0,0,2,1,5
2016818,-73.7421870727,40.5959955367,1,2,3,3,0
2016824,-74.0881802649,40.6119099738,1,1,1,0,4
2016826,-73.9784438879,40.6118457087,1,1,1,0,2
2016828,-73.8681926324,40.8489246011,0,0,2,1,5
2016830,-73.8629935605,40.8987292826,0,0,2,1,5
2016833,-73.9499235291,40.8068027661,0,0,0,4,3
2016834,-73.8536309793,40.8992584944,0,0,2,1,5
2016840,-73.9386672857,40.6623052627,1,1,1,2,2
2016846,-73.852506856,40.8711651547,0,0,2,1,5
2016885,-73.8742475724,40.7224182731,0,2,3,3,0
2016887,-73.948967153,40.8150941536,0,0,2,4,3
2016888,-73.903855255,40.8502663166,0,0,2,1,5
2016893,-73.9585451122,40.5935434382,1,1,1,0,2
2016895,-73.9518969185,40.6753163107,1,1,1,2,2
2016896,-73.8957092894,40.6672808161,1,2,3,2,2
2016902,-73.9073090227,40.7789228434,0,0,0,4,3
2016904,-73.9797825972,40.7820351969,0,0,0,4,3
2016905,-73.9674399522,40.7980396442,0,0,0,4,3
2016906,-73.901819975,40.7377937678,0,2,0,4,1
2016909,-73.9832852908,40.5801523269,1,1,1,0,2
2016913,-73.8867969201,40.7404286681,0,2,3,3,0
2016949,-74.1064233025,40.5737857102,1,1,1,0,4
2016950,-73.8264363932,40.8452161228,0,0,2,1,5
2016962,-73.9009004833,40.8343856717,0,0,2,1,5
2016965,-73.8294150209,40.7125645109,0,2,3,3,0
2016966,-73.823523073,40.7158520943,0,2,3,3,0
2016968,-73.8244966803,40.7570908325,0,2,3,3,0
2016969,-74.0079014946,40.6371022761,1,1,1,0,2
2016971,-73.9134077277,40.8176529688,0,0,2,1,3
2017020,-73.8764229469,40.7088258151,1,2,3,3,0
2017021,-74.0010730969,40.5989938458,1,1,1,0,2
2017023,-73.9970673989,40.7126304762,1,1,0,2,1
2017031,-73.9424580845,40.6384468198,1,1,1,2,2
2017032,-73.9483959969,40.8341834022,0,0,2,4,3
2017033,-73.8835180758,40.8428258833,0,0,2,1,5
2017034,-73.9324087537,40.6706705851,1,1,1,2,2
2017035,-73.8243268665,40.8132671411,0,0,2,1,5
2017042,-73.9824129575,40.7485278231,1,1,0,4,1
2017045,-73.9443682528,40.7977426217,0,0,0,4,3
2017046,-73.923614829,40.7728387419,0,0,0,4,3
2017049,-73.9768359078,40.7410885646,1,1,0,4,1
2017050,-73.9109638848,40.7054102886,1,2,0,2,1
2017054,-73.9280649585,40.687317753,1,1,0,2,1
2017085,-73.8767938189,40.7501540374,0,2,3,3,0
2017086,-73.9607115994,40.656671636,1,1,1,2,2
2017087,-73.9396932146,40.6597888419,1,1,1,2,2
2017105,-73.8638117578,40.8560173227,0,0,2,1,5
2017106,-73.8095260418,40.7223870329,0,2,3,3,0
2017110,-73.9525068898,40.8008862308,0,0,0,4,3
2017111,-73.9446539048,40.7973530077,0,0,0,4,3
2017113,-73.8217916314,40.8143144806,0,0,2,1,5
2017114,-73.964311565,40.7722107755,0,0,0,4,3
2017120,-73.8908086968,40.7542715753,0,2,0,4,0
2017121,-73.8995945972,40.7107449908,1,2,3,2,1
2017122,-73.9595133884,40.5762432987,1,1,1,0,2
2017123,-73.9631107293,40.5806416849,1,1,1,0,2
2017155,-73.8772238134,40.8732526214,0,0,2,1,5
2017156,-73.8642103892,40.8360555219,0,0,2,1,5
2017157,-74.0239266149,40.6335922199,1,1,1,0,2
2017158,-73.8547951481,40.7306378994,0,2,3,3,0
2017179,-73.9155856848,40.8351988111,0,0,2,1,3
2017180,-73.942158388,40.68906314,1,1,1,2,1
2017184,-73.9398165504,40.8426823566,0,0,2,1,3
2017185,-73.9269493499,40.6721631516,1,1,1,2,2
2017188,-73.9214301279,40.8680488184,0,0,2,1,5
2017189,-73.8898437859,40.8663130413,0,0,2,1,5
2017192,-73.9395647064,40.6584136393,1,1,1,2,2
2017193,-73.9149011228,40.8703195412,0,0,2,1,5
2017195,-73.8967426922,40.6377478726,1,1,1,2,2
2017219,-73.9207507832,40.8282885418,0,0,2,1,3
2017220,-73.9968025875,40.7437038523,1,1,0,4,1
2017221,-73.8268830757,40.8707892163,0,0,2,1,5
2017222,-73.8360225956,40.8389475011,0,0,2,1,5
2017238,-73.8902151387,40.7508730121,0,2,0,4,0
2017239,-73.7425008431,40.678035522,0,2,3,3,0
2017240,-73.9615536498,40.6464393708,1,1,1,2,2
2017246,-73.8661258258,40.8360028668,0,0,2,1,5
2017247,-73.7751294931,40.7750709894,0,2,3,3,0
2017249,-73.9143455339,40.7458596127,0,2,0,4,1
2017250,-73.9473881864,40.6828459972,1,1,1,2,1
2017251,-73.8820955244,40.8807562041,0,0,2,1,5
2017252,-73.9452384997,40.8374810892,0,0,2,4,3
2017255,-73.8782946368,40.7544319526,0,2,3,3,0
2017262,-73.9739441299,40.6888633793,1,1,1,2,1
2017265,-73.970013134,40.6341150536,1,1,1,2,2
2017266,-73.9413719367,40.7961135124,0,0,0,4,3
2017296,-73.9583586772,40.707737304,1,1,0,2,1
2017306,-73.9376221981,40.8394040081,0,0,2,1,3
2017346,-73.8672080513,40.8188606104,0,0,2,1,5
2017350,-73.9100440775,40.8230767038,0,0,2,1,3
2017356,-74.008230944,40.7082660467,1,1,0,2,1
2017358,-73.9642568683,40.6521384129,1,1,1,2,2
2017408,-73.8382514687,40.6743453192,1,2,3,3,0
2017409,-73.8855937171,40.8737140975,0,0,2,1,5
2017410,-73.9645659321,40.6062758238,1,1,1,0,2
2017419,-73.9788300277,40.6662392091,1,1,1,2,2
2017427,-73.9659178646,40.6246745822,1,1,1,2,2
2017428,-74.107849886,40.5789418694,1,1,1,0,4
2017467,-73.8448306984,40.7936662523,0,0,2,1,5
2017468,-73.9171237285,40.7667189731,0,0,0,4,3
2017472,-73.8904561365,40.8238008334,0,0,2,1,5
2017489,-73.9225998788,40.6334204398,1,1,1,2,2
2017492,-73.9232334866,40.8687499298,0,0,2,1,5
2017493,-73.9855982766,40.7554560067,1,1,0,4,1
2017498,-73.8648594709,40.8527605895,0,0,2,1,5
2017500,-73.9211704436,40.8614119613,0,0,2,1,5
2017501,-73.9374110728,40.8218047882,0,0,2,4,3
2017518,-73.9450282832,40.8382193163,0,0,2,4,3
2017520,-73.9023204504,40.8591578668,0,0,2,1,5
2017521,-73.9364563607,40.712983519,1,1,0,2,1
2017524,-73.8800886443,40.7423267379,0,2,3,3,0
2017528,-73.9150057309,40.6922988424,1,1,0,2,1
2017544,-73.7853690132,40.7392056159,0,2,3,3,0
2017545,-73.9858986934,40.7344751774,1,1,0,4,1
2017546,-73.9956581963,40.6944024468,1,1,1,2,1
2017547,-74.0316402288,40.6181481658,1,1,1,0,4
2017572,-73.974242729,40.6439671172,1,1,1,2,2
2017573,-73.9559420921,40.8004813753,0,0,0,4,3
2017574,-73.9511759824,40.8278553033,0,0,2,4,3
2017586,-73.9566545984,40.6270484515,1,1,1,2,2
2017600,-73.9218253472,40.8148099629,0,0,2,4,3
2017601,-73.9650896487,40.7962192015,0,0,0,4,3
2017602,-73.9742006695,40.6502307046,1,1,1,2,2
2017615,-73.9614262162,40.5863722782,1,1,1,0,2
2017627,-73.9873572008,40.6164335847,1,1,1,0,2
2017641,-73.9190306694,40.8283971355,0,0,2,1,3
2017642,-73.9560990678,40.8034347608,0,0,0,4,3
2017645,-73.9185228732,40.8063566728,0,0,2,4,3
2017650,-73.9640571277,40.6884215527,1,1,1,2,1
2017658,-73.9889073041,40.7171643243,1,1,0,2,1
2017661,-73.9558906781,40.6763911181,1,1,1,2,1
2017662,-73.9577261725,40.7837282074,0,0,0,4,3
2017667,-73.8964672394,40.6666584358,1,2,3,2,2
2017670,-73.9919576665,40.75934044,1,1,0,4,1
2017692,-73.9513114696,40.6525700818,1,1,1,2,2
2017693,-73.8910262643,40.7448325862,0,2,3,3,0
2017695,-73.9344463562,40.6624676216,1,1,1,2,2
2017713,-73.9567123867,40.637928815,1,1,1,2,2
2017714,-73.8770979041,40.7437892834,0,2,3,3,0
2017715,-74.2112508012,40.540362619,1,1,1,0,4
2017722,-73.9015863286,40.6956477479,1,2,3,2,1
2017724,-73.9079111637,40.8500308363,0,0,2,1,5
2017752,-73.911743135,40.8469240794,0,0,2,1,5
2017753,-73.9397392377,40.8003560204,0,0,0,4,3
2017755,-73.8759220475,40.8790974276,0,0,2,1,5
2017760,-73.963315498,40.6404151429,1,1,1,2,2
2017761,-73.9785641023,40.5963980174,1,1,1,0,2
2017762,-73.9437609491,40.6914903112,1,1,0,2,1
2017763,-73.9384167181,40.8204906096,0,0,2,4,3
2017764,-73.9096481957,40.8166043454,0,0,2,1,3
2017768,-73.7628297173,40.7067841205,0,2,3,3,0
2017770,-73.914132933,40.8436075315,0,0,2,1,5
2017778,-73.9166285674,40.7441128816,0,2,0,4,1
2017779,-73.9694250125,40.801108793,0,0,0,4,3
2017818,-73.9578366096,40.6549468954,1,1,1,2,2
2017819,-73.9731791907,40.627352676,1,1,1,0,2
2017826,-73.9561734536,40.6246246191,1,1,1,2,2
2017828,-73.8913717393,40.8671653463,0,0,2,1,5
2017836,-73.9052842627,40.8214727214,0,0,2,1,3
2017842,-73.7894106483,40.5896332475,1,2,3,3,0
2017871,-73.9780636596,40.7167318414,1,1,0,2,1
2017899,-74.1181874273,40.6066185154,1,1,1,0,4
2017900,-73.8988678325,40.8902028694,0,0,2,1,5
2017901,-73.9300100554,40.799167546,0,0,2,4,3
2017907,-73.9441877023,40.7546199624,0,0,0,4,1
2017909,-73.9207120261,40.8304897765,0,0,2,1,3
2017911,-73.9572876793,40.5835162206,1,1,1,0,2
2017912,-73.9417415907,40.8194301313,0,0,2,4,3
2017913,-73.8944736604,40.707800767,1,2,3,2,0
2017917,-73.9452378325,40.7768254284,0,0,0,4,3
2017936,-73.9451805614,40.7937631534,0,0,0,4,3
2017956,-73.9612461877,40.5863941761,1,1,1,0,2
2017957,-73.9448698635,40.7808078656,0,0,0,4,3
2017966,-73.9407182233,40.6866113264,1,1,1,2,1
2017970,-73.9022898926,40.8651934362,0,0,2,1,5
2017971,-73.9693427465,40.7601408515,0,0,0,4,1
2017972,-73.8675753242,40.7323358427,0,2,3,3,0
2017977,-73.9099600997,40.8210537806,0,0,2,1,3
2017978,-74.0881622927,40.6119374355,1,1,1,0,4
2017979,-73.9748709544,40.7650854717,0,0,0,4,1
2017982,-73.8404926336,40.8753183687,0,0,2,1,5
2017983,-73.7564278233,40.6001108783,1,2,3,3,0
2017984,-73.951219022,40.5867801183,1,1,1,0,2
2017986,-73.8820508763,40.8773856762,0,0,2,1,5
2017987,-73.9308054969,40.7566630267,0,0,0,4,1
2018012,-73.9074261171,40.8479307479,0,0,2,1,5
2018013,-73.8685295061,40.8503879145,0,0,2,1,5
2018014,-73.7920129594,40.7089759823,0,2,3,3,0
2018019,-73.9122760204,40.6566229354,1,1,1,2,2
2018029,-73.8542222049,40.7434908702,0,2,3,3,0
2018030,-73.890303843,40.8219370245,0,0,2,1,5
2018031,-73.9053000668,40.6910396496,1,2,3,2,1
2018037,-73.7905907617,40.6909429823,0,2,3,3,0
2018038,-73.9033112747,40.6649983105,1,2,1,2,2
2018039,-73.9043317608,40.7426321368,0,2,0,4,1
2018073,-73.8045882251,40.7220164492,0,2,3,3,0
2018076,-73.9930247248,40.7382635886,1,1,0,4,1
2018083,-73.912563688,40.8413639254,0,0,2,1,5
2018086,-73.9680819059,40.6041468922,1,1,1,0,2
2018088,-73.9522044697,40.824671864,0,0,2,4,3
2018093,-74.0126585421,40.6234739741,1,1,1,0,2
2018094,-73.8226607967,40.7145442604,0,2,3,3,0
2018105,-73.9493902225,40.7718319032,0,0,0,4,3
2018106,-73.9373529536,40.8489993599,0,0,2,1,3
2018131,-73.8566480425,40.728062892,0,2,3,3,0
2018133,-73.94844972,40.8161506409,0,0,2,4,3
2018144,-73.8299052258,40.8526457301,0,0,2,1,5
2018145,-73.7918890963,40.7128349053,0,2,3,3,0
2018160,-74.002635162,40.5795524008,1,1,1,0,2
2018170,-73.9062640739,40.8697254835,0,0,2,1,5
2018198,-73.8521118621,40.8357936188,0,0,2,1,5
2018199,-73.8944411898,40.7078062268,1,2,3,2,0
2018201,-73.9509651958,40.6873023419,1,1,1,2,1
2018232,-74.0881443169,40.6119621524,1,1,1,0,4
2018241,-73.9508321343,40.6525945809,1,1,1,2,2
2018248,-73.9741671528,40.6437200696,1,1,1,2,2
2018249,-73.845052394,40.8861688644,0,0,2,1,5
2018272,-73.8585590626,40.7269316695,0,2,3,3,0
2018273,-73.9452394062,40.6388022555,1,1,1,2,2
2018277,-73.9397771971,40.8502220447,0,0,2,1,3
2018280,-73.8545922355,40.8699244532,0,0,2,1,5
2018291,-73.8756063916,40.8255396458,0,0,2,1,5
2018293,-73.9212396454,40.8273995888,0,0,2,1,3
2018352,-73.884010375,40.7532521183,0,2,3,3,0
2018368,-73.8212387172,40.8453152288,0,0,2,1,5
2018370,-73.9081403638,40.8829838585,0,0,2,1,5
2018372,-73.9904708825,40.6051692486,1,1,1,0,2
2018375,-73.9671509204,40.7543076642,0,0,0,4,1
2018376,-73.9072282442,40.8602268615,0,0,2,1,5
2018379,-73.9748814683,40.785067164,0,0,0,4,3
2018390,-73.9795388774,40.7878594783,0,0,0,4,3
2018391,-73.9896628171,40.683779804,1,1,1,2,1
2018395,-73.8704628428,40.8673386418,0,0,2,1,5
2018397,-73.9676679438,40.6483845593,1,1,1,2,2
2018438,-73.8906763167,40.8459289216,0,0,2,1,5
2018439,-73.8898498134,40.6618599031,1,2,3,2,2
2018442,-73.9501964527,40.6834318835,1,1,1,2,1
2018453,-73.827609711,40.7536838079,0,2,3,3,0
2018454,-73.9954387046,40.7400477982,1,1,0,4,1
2018457,-73.8505139714,40.734724856,0,2,3,3,0
2018459,-73.9454729623,40.6395956098,1,1,1,2,2
2018465,-73.9144841856,40.8543313585,0,0,2,1,5
2018466,-73.9093191357,40.665692143,1,1,1,2,2
2018491,-73.9540235045,40.7805346629,0,0,0,4,3
2018509,-74.0200746671,40.6319735319,1,1,1,0,2
2018517,-73.9039551362,40.8536890468,0,0,2,1,5
2018519,-73.8939558724,40.6954570706,1,2,3,2,0
2018534,-73.9006198957,40.8673960024,0,0,2,1,5
2018535,-73.95289484,40.8192183943,0,0,2,4,3
2018537,-73.8556408255,40.8699038121,0,0,2,1,5
2018538,-73.9963294792,40.7501128269,1,1,0,4,1
2018539,-73.8993282376,40.8847166416,0,0,2,1,5
2018554,-73.9294192051,40.8556726431,0,0,2,1,3
2018561,-73.9136866359,40.6527483693,1,1,1,2,2
2018563,-73.8844709408,40.7436706566,0,2,3,3,0
2018566,-73.8236284199,40.7551077964,0,2,3,3,0
2018570,-73.9371558634,40.5908575511,1,1,1,0,2
2018572,-73.9006778704,40.8285804088,0,0,2,1,5
2018575,-73.7794209013,40.6676161697,1,2,3,3,0
2018602,-73.924050145,40.6982146544,1,1,0,2,1
2018629,-73.8543242946,40.695150232,1,2,3,3,0
2018630,-73.7568397263,40.6056644954,1,2,3,3,0
2018649,-73.963584703,40.6225082267,1,1,1,2,2
2018652,-73.9288630322,40.8315271048,0,0,2,1,3
2018671,-73.8079527981,40.7049633768,0,2,3,3,0
2018673,-73.9809976824,40.6997258087,1,1,0,2,1
2018700,-73.9024216548,40.8714898824,0,0,2,1,5
2018711,-73.900333176,40.8608880736,0,0,2,1,5
2018713,-73.8843618002,40.8543709707,0,0,2,1,5
2018740,-73.9570763647,40.6882407505,1,1,1,2,1
2018741,-73.8210037868,40.7606920595,0,2,3,3,0
2018745,-73.9286231807,40.7620523741,0,0,0,4,3
2018768,-73.9459503577,40.8286846211,0,0,2,4,3
2018798,-73.9998667444,40.6083947783,1,1,1,0,2
2018799,-73.9780478552,40.7209066178,1,1,0,2,1
2018801,-73.9530755248,40.8140391813,0,0,2,4,3
2018802,-73.8238831221,40.7666224077,0,2,3,3,0
2018803,-73.9502072264,40.6834895283,1,1,1,2,1
2018815,-73.9459032642,40.7577195988,0,0,0,4,1
2018832,-73.8652616917,40.8701185545,0,0,2,1,5
2018834,-73.9352743188,40.8084258383,0,0,2,4,3
2018837,-73.8572215292,40.7197277645,0,2,3,3,0
2018838,-73.8916059693,40.867643144,0,0,2,1,5
2018883,-73.9803302778,40.6148845337,1,1,1,0,2
2018887,-73.8625257636,40.734899018,0,2,3,3,0
2018904,-73.9833110206,40.6068455022,1,1,1,0,2
2018907,-73.9061658473,40.8752779212,0,0,2,1,5
2018914,-73.8556689087,40.8569653251,0,0,2,1,5
2018919,-73.904848625,40.8254494593,0,0,2,1,3
2018936,-73.9725408196,40.7254287974,1,1,0,2,1
2018937,-73.9450235345,40.7871125939,0,0,0,4,3
2018939,-73.8872870247,40.8496145465,0,0,2,1,5
2018941,-73.8661287702,40.8722549379,0,0,2,1,5
2018970,-73.8810125503,40.88171299,0,0,2,1,5
2018977,-73.9195182032,40.7390042086,0,2,0,4,1
2018978,-73.9364061439,40.8412313206,0,0,2,1,3
2018982,-73.8553891239,40.8908756959,0,0,2,1,5
2018983,-73.8708305216,40.8418489797,0,0,2,1,5
2018984,-73.8132316574,40.719620891,0,2,3,3,0
2018990,-73.8723526365,40.8792280248,0,0,2,1,5
2018994,-73.8034371711,40.7049639885,0,2,3,3,0
2018995,-73.8378693118,40.870102532,0,0,2,1,5
2019001,-73.9624589771,40.6001240654,1,1,1,0,2
2019002,-73.9342459598,40.6865913415,1,1,1,2,1
2019059,-73.8974573232,40.6674360952,1,2,3,2,2
2019065,-73.9058900356,40.7022580048,1,2,3,2,1
2019069,-73.9493791342,40.6961754954,1,1,0,2,1
2019070,-73.7322993041,40.6776856093,0,2,3,3,0
2019092,-73.9204950678,40.8275884633,0,0,2,1,3
2019093,-73.9597969976,40.6552742263,1,1,1,2,2
2019094,-73.9011181115,40.8314133333,0,0,2,1,5
2019096,-73.9822026016,40.6983426389,1,1,0,2,1
2019115,-73.9110317155,40.8464596774,0,0,2,1,5
2019131,-73.987401956,40.7228266075,1,1,0,2,1
2019137,-73.8526406392,40.6998471366,1,2,3,3,0
